# q=  0.00000000E+00  0.00000000E+00  0.83333333E-01  (qpt 1)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.13130334E-01     -0.23149589E-01     -0.67805271E-08     -0.86920391E-06
       2     -0.20052475E-01     -0.23149589E-01     -0.12810118E-07     -0.86920391E-06
       3     -0.22385974E-01     -0.23149589E-01     -0.17245943E-07     -0.86920391E-06
       4     -0.23121998E-01     -0.23149589E-01     -0.20753984E-07     -0.86920391E-06
       5     -0.23131602E-01     -0.23149589E-01     -0.23100223E-07     -0.86920391E-06
       6     -0.23136337E-01     -0.23149589E-01     -0.25416255E-07     -0.86920391E-06
       7     -0.23138658E-01     -0.23149589E-01     -0.27617086E-07     -0.86920391E-06
       8     -0.23141062E-01     -0.23149589E-01     -0.30037925E-07     -0.86920391E-06
       9     -0.23141905E-01     -0.23149589E-01     -0.32799438E-07     -0.86920391E-06
      10     -0.23142816E-01     -0.23149589E-01     -0.35754997E-07     -0.86920391E-06
      11     -0.23143430E-01     -0.23149589E-01     -0.37799542E-07     -0.86920391E-06
      12     -0.23143983E-01     -0.23149589E-01     -0.39848245E-07     -0.86920391E-06
      13     -0.23144611E-01     -0.23149589E-01     -0.42130597E-07     -0.86920391E-06
      14     -0.23145154E-01     -0.23149589E-01     -0.44205051E-07     -0.86920391E-06
      15     -0.23145663E-01     -0.23149589E-01     -0.46009896E-07     -0.86920391E-06
      16     -0.23146010E-01     -0.23149589E-01     -0.47833747E-07     -0.86920391E-06
      17     -0.23146449E-01     -0.23149589E-01     -0.49712563E-07     -0.86920391E-06
      18     -0.23146768E-01     -0.23149589E-01     -0.51484923E-07     -0.86920391E-06
      19     -0.23147055E-01     -0.23149589E-01     -0.53397636E-07     -0.86920391E-06
      20     -0.23147356E-01     -0.23149589E-01     -0.56091234E-07     -0.86920391E-06
      21     -0.23147583E-01     -0.23149589E-01     -0.58249376E-07     -0.86920391E-06
      22     -0.23147794E-01     -0.23149589E-01     -0.61539940E-07     -0.86920391E-06
      23     -0.23147995E-01     -0.23149589E-01     -0.66070935E-07     -0.86920391E-06
      24     -0.23148143E-01     -0.23149589E-01     -0.71409894E-07     -0.86920391E-06
      25     -0.23148261E-01     -0.23149589E-01     -0.77578223E-07     -0.86920391E-06
      26     -0.23148379E-01     -0.23149589E-01     -0.85958373E-07     -0.86920391E-06
      27     -0.23148480E-01     -0.23149589E-01     -0.92398402E-07     -0.86920391E-06
      28     -0.23148534E-01     -0.23149589E-01     -0.10318870E-06     -0.86920391E-06
      29     -0.23148576E-01     -0.23149589E-01     -0.11207083E-06     -0.86920391E-06
      30     -0.23148620E-01     -0.23149589E-01     -0.12385989E-06     -0.86920391E-06
      31     -0.23148658E-01     -0.23149589E-01     -0.13546632E-06     -0.86920391E-06
      32     -0.23148686E-01     -0.23149589E-01     -0.14752496E-06     -0.86920391E-06
      33     -0.23148716E-01     -0.23149589E-01     -0.16182765E-06     -0.86920391E-06
      34     -0.23148747E-01     -0.23149589E-01     -0.17543508E-06     -0.86920391E-06
      35     -0.23148766E-01     -0.23149589E-01     -0.18717848E-06     -0.86920391E-06
      36     -0.23148793E-01     -0.23149589E-01     -0.20426964E-06     -0.86920391E-06
      37     -0.23148815E-01     -0.23149589E-01     -0.22128775E-06     -0.86920391E-06
      38     -0.23148837E-01     -0.23149589E-01     -0.23760727E-06     -0.86920391E-06
      39     -0.23148853E-01     -0.23149589E-01     -0.25687843E-06     -0.86920391E-06
      40     -0.23148872E-01     -0.23149589E-01     -0.27076307E-06     -0.86920391E-06
 
# q=  0.16666667E+00  0.58333333E+00  0.16666667E+00  (qpt 54)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.10040100E-01     -0.21154622E-01     -0.50735127E-08     -0.72888543E-06
       2     -0.17008115E-01     -0.21154622E-01     -0.10652853E-07     -0.72888543E-06
       3     -0.19783804E-01     -0.21154622E-01     -0.14315808E-07     -0.72888543E-06
       4     -0.21078243E-01     -0.21154622E-01     -0.17614297E-07     -0.72888543E-06
       5     -0.21120215E-01     -0.21154622E-01     -0.19774414E-07     -0.72888543E-06
       6     -0.21132856E-01     -0.21154622E-01     -0.21811140E-07     -0.72888543E-06
       7     -0.21137577E-01     -0.21154622E-01     -0.23367709E-07     -0.72888543E-06
       8     -0.21141163E-01     -0.21154622E-01     -0.25282843E-07     -0.72888543E-06
       9     -0.21142749E-01     -0.21154622E-01     -0.27191288E-07     -0.72888543E-06
      10     -0.21144249E-01     -0.21154622E-01     -0.29342623E-07     -0.72888543E-06
      11     -0.21145215E-01     -0.21154622E-01     -0.31095483E-07     -0.72888543E-06
      12     -0.21146125E-01     -0.21154622E-01     -0.32910595E-07     -0.72888543E-06
      13     -0.21147117E-01     -0.21154622E-01     -0.34896698E-07     -0.72888543E-06
      14     -0.21147941E-01     -0.21154622E-01     -0.36613293E-07     -0.72888543E-06
      15     -0.21148721E-01     -0.21154622E-01     -0.38358792E-07     -0.72888543E-06
      16     -0.21149256E-01     -0.21154622E-01     -0.40116913E-07     -0.72888543E-06
      17     -0.21149882E-01     -0.21154622E-01     -0.41987399E-07     -0.72888543E-06
      18     -0.21150428E-01     -0.21154622E-01     -0.43893830E-07     -0.72888543E-06
      19     -0.21150869E-01     -0.21154622E-01     -0.46011404E-07     -0.72888543E-06
      20     -0.21151276E-01     -0.21154622E-01     -0.48567793E-07     -0.72888543E-06
      21     -0.21151601E-01     -0.21154622E-01     -0.50815969E-07     -0.72888543E-06
      22     -0.21151897E-01     -0.21154622E-01     -0.53724019E-07     -0.72888543E-06
      23     -0.21152184E-01     -0.21154622E-01     -0.57801851E-07     -0.72888543E-06
      24     -0.21152416E-01     -0.21154622E-01     -0.62333607E-07     -0.72888543E-06
      25     -0.21152625E-01     -0.21154622E-01     -0.68227251E-07     -0.72888543E-06
      26     -0.21152829E-01     -0.21154622E-01     -0.74373168E-07     -0.72888543E-06
      27     -0.21152976E-01     -0.21154622E-01     -0.79417915E-07     -0.72888543E-06
      28     -0.21153062E-01     -0.21154622E-01     -0.88022006E-07     -0.72888543E-06
      29     -0.21153146E-01     -0.21154622E-01     -0.96566903E-07     -0.72888543E-06
      30     -0.21153262E-01     -0.21154622E-01     -0.10594956E-06     -0.72888543E-06
      31     -0.21153345E-01     -0.21154622E-01     -0.11600161E-06     -0.72888543E-06
      32     -0.21153393E-01     -0.21154622E-01     -0.12656421E-06     -0.72888543E-06
      33     -0.21153433E-01     -0.21154622E-01     -0.13780074E-06     -0.72888543E-06
      34     -0.21153479E-01     -0.21154622E-01     -0.14915974E-06     -0.72888543E-06
      35     -0.21153509E-01     -0.21154622E-01     -0.15980117E-06     -0.72888543E-06
      36     -0.21153546E-01     -0.21154622E-01     -0.17564352E-06     -0.72888543E-06
      37     -0.21153574E-01     -0.21154622E-01     -0.19094370E-06     -0.72888543E-06
      38     -0.21153608E-01     -0.21154622E-01     -0.20305142E-06     -0.72888543E-06
      39     -0.21153629E-01     -0.21154622E-01     -0.21810089E-06     -0.72888543E-06
      40     -0.21153654E-01     -0.21154622E-01     -0.23096771E-06     -0.72888543E-06
 
# q=  0.16666667E+00  0.66666667E+00  0.16666667E+00  (qpt 55)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.97896925E-02     -0.21616661E-01     -0.63534352E-08     -0.78059655E-06
       2     -0.16445469E-01     -0.21616661E-01     -0.12348169E-07     -0.78059655E-06
       3     -0.19351860E-01     -0.21616661E-01     -0.16174309E-07     -0.78059655E-06
       4     -0.20963089E-01     -0.21616661E-01     -0.19639065E-07     -0.78059655E-06
       5     -0.21340355E-01     -0.21616661E-01     -0.21993585E-07     -0.78059655E-06
       6     -0.21557474E-01     -0.21616661E-01     -0.24187306E-07     -0.78059655E-06
       7     -0.21586642E-01     -0.21616661E-01     -0.25810387E-07     -0.78059655E-06
       8     -0.21594822E-01     -0.21616661E-01     -0.27951552E-07     -0.78059655E-06
       9     -0.21598236E-01     -0.21616661E-01     -0.30103873E-07     -0.78059655E-06
      10     -0.21600785E-01     -0.21616661E-01     -0.32485592E-07     -0.78059655E-06
      11     -0.21602204E-01     -0.21616661E-01     -0.34387137E-07     -0.78059655E-06
      12     -0.21603660E-01     -0.21616661E-01     -0.36319880E-07     -0.78059655E-06
      13     -0.21605357E-01     -0.21616661E-01     -0.38371982E-07     -0.78059655E-06
      14     -0.21606773E-01     -0.21616661E-01     -0.40273344E-07     -0.78059655E-06
      15     -0.21607956E-01     -0.21616661E-01     -0.42011846E-07     -0.78059655E-06
      16     -0.21608758E-01     -0.21616661E-01     -0.43843468E-07     -0.78059655E-06
      17     -0.21609662E-01     -0.21616661E-01     -0.45706905E-07     -0.78059655E-06
      18     -0.21610454E-01     -0.21616661E-01     -0.47550072E-07     -0.78059655E-06
      19     -0.21611097E-01     -0.21616661E-01     -0.49520242E-07     -0.78059655E-06
      20     -0.21611683E-01     -0.21616661E-01     -0.51798755E-07     -0.78059655E-06
      21     -0.21612137E-01     -0.21616661E-01     -0.53994858E-07     -0.78059655E-06
      22     -0.21612551E-01     -0.21616661E-01     -0.56665418E-07     -0.78059655E-06
      23     -0.21612933E-01     -0.21616661E-01     -0.60749068E-07     -0.78059655E-06
      24     -0.21613255E-01     -0.21616661E-01     -0.65725404E-07     -0.78059655E-06
      25     -0.21613553E-01     -0.21616661E-01     -0.71773251E-07     -0.78059655E-06
      26     -0.21613851E-01     -0.21616661E-01     -0.78071066E-07     -0.78059655E-06
      27     -0.21614070E-01     -0.21616661E-01     -0.84337435E-07     -0.78059655E-06
      28     -0.21614227E-01     -0.21616661E-01     -0.94462035E-07     -0.78059655E-06
      29     -0.21614396E-01     -0.21616661E-01     -0.10318767E-06     -0.78059655E-06
      30     -0.21614572E-01     -0.21616661E-01     -0.11308608E-06     -0.78059655E-06
      31     -0.21614692E-01     -0.21616661E-01     -0.12434235E-06     -0.78059655E-06
      32     -0.21614793E-01     -0.21616661E-01     -0.13489516E-06     -0.78059655E-06
      33     -0.21614887E-01     -0.21616661E-01     -0.14770022E-06     -0.78059655E-06
      34     -0.21615001E-01     -0.21616661E-01     -0.16000119E-06     -0.78059655E-06
      35     -0.21615046E-01     -0.21616661E-01     -0.17175843E-06     -0.78059655E-06
      36     -0.21615101E-01     -0.21616661E-01     -0.18909656E-06     -0.78059655E-06
      37     -0.21615141E-01     -0.21616661E-01     -0.20467288E-06     -0.78059655E-06
      38     -0.21615191E-01     -0.21616661E-01     -0.21862320E-06     -0.78059655E-06
      39     -0.21615225E-01     -0.21616661E-01     -0.23470623E-06     -0.78059655E-06
      40     -0.21615257E-01     -0.21616661E-01     -0.24824656E-06     -0.78059655E-06
 
# q=  0.16666667E+00  0.66666667E+00  0.25000000E+00  (qpt 56)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.78342504E-02     -0.19741479E-01     -0.49880946E-08     -0.46324743E-06
       2     -0.14638131E-01     -0.19741479E-01     -0.92150648E-08     -0.46324743E-06
       3     -0.17608107E-01     -0.19741479E-01     -0.11765203E-07     -0.46324743E-06
       4     -0.19148136E-01     -0.19741479E-01     -0.14135977E-07     -0.46324743E-06
       5     -0.19490137E-01     -0.19741479E-01     -0.16128065E-07     -0.46324743E-06
       6     -0.19693152E-01     -0.19741479E-01     -0.18065747E-07     -0.46324743E-06
       7     -0.19712303E-01     -0.19741479E-01     -0.20073418E-07     -0.46324743E-06
       8     -0.19720806E-01     -0.19741479E-01     -0.22739091E-07     -0.46324743E-06
       9     -0.19724194E-01     -0.19741479E-01     -0.24533526E-07     -0.46324743E-06
      10     -0.19726549E-01     -0.19741479E-01     -0.26687895E-07     -0.46324743E-06
      11     -0.19727860E-01     -0.19741479E-01     -0.28857379E-07     -0.46324743E-06
      12     -0.19729133E-01     -0.19741479E-01     -0.31082321E-07     -0.46324743E-06
      13     -0.19730655E-01     -0.19741479E-01     -0.33470418E-07     -0.46324743E-06
      14     -0.19731899E-01     -0.19741479E-01     -0.36127929E-07     -0.46324743E-06
      15     -0.19733006E-01     -0.19741479E-01     -0.39288513E-07     -0.46324743E-06
      16     -0.19733793E-01     -0.19741479E-01     -0.42119394E-07     -0.46324743E-06
      17     -0.19734655E-01     -0.19741479E-01     -0.46202395E-07     -0.46324743E-06
      18     -0.19735456E-01     -0.19741479E-01     -0.50273534E-07     -0.46324743E-06
      19     -0.19736104E-01     -0.19741479E-01     -0.54605270E-07     -0.46324743E-06
      20     -0.19736660E-01     -0.19741479E-01     -0.59849369E-07     -0.46324743E-06
      21     -0.19737068E-01     -0.19741479E-01     -0.65052071E-07     -0.46324743E-06
      22     -0.19737466E-01     -0.19741479E-01     -0.71699997E-07     -0.46324743E-06
      23     -0.19737853E-01     -0.19741479E-01     -0.78423115E-07     -0.46324743E-06
      24     -0.19738170E-01     -0.19741479E-01     -0.85244966E-07     -0.46324743E-06
      25     -0.19738472E-01     -0.19741479E-01     -0.92089817E-07     -0.46324743E-06
      26     -0.19738755E-01     -0.19741479E-01     -0.99659751E-07     -0.46324743E-06
      27     -0.19738984E-01     -0.19741479E-01     -0.10805880E-06     -0.46324743E-06
      28     -0.19739136E-01     -0.19741479E-01     -0.11637734E-06     -0.46324743E-06
      29     -0.19739304E-01     -0.19741479E-01     -0.12358645E-06     -0.46324743E-06
      30     -0.19739471E-01     -0.19741479E-01     -0.13238928E-06     -0.46324743E-06
      31     -0.19739589E-01     -0.19741479E-01     -0.13938449E-06     -0.46324743E-06
      32     -0.19739693E-01     -0.19741479E-01     -0.14696819E-06     -0.46324743E-06
      33     -0.19739775E-01     -0.19741479E-01     -0.15372775E-06     -0.46324743E-06
      34     -0.19739885E-01     -0.19741479E-01     -0.16193566E-06     -0.46324743E-06
      35     -0.19739930E-01     -0.19741479E-01     -0.16889838E-06     -0.46324743E-06
      36     -0.19739983E-01     -0.19741479E-01     -0.17578678E-06     -0.46324743E-06
      37     -0.19740019E-01     -0.19741479E-01     -0.18160470E-06     -0.46324743E-06
      38     -0.19740069E-01     -0.19741479E-01     -0.18850873E-06     -0.46324743E-06
      39     -0.19740102E-01     -0.19741479E-01     -0.19664501E-06     -0.46324743E-06
      40     -0.19740132E-01     -0.19741479E-01     -0.20453285E-06     -0.46324743E-06
 
# q=  0.25000000E+00  0.25000000E+00  0.25000000E+00  (qpt 57)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.13812297E-01     -0.23122819E-01     -0.72361624E-08     -0.70973515E-06
       2     -0.21063979E-01     -0.23122819E-01     -0.12757703E-07     -0.70973515E-06
       3     -0.22683045E-01     -0.23122819E-01     -0.16837697E-07     -0.70973515E-06
       4     -0.22956363E-01     -0.23122819E-01     -0.21157370E-07     -0.70973515E-06
       5     -0.23071392E-01     -0.23122819E-01     -0.24415087E-07     -0.70973515E-06
       6     -0.23113308E-01     -0.23122819E-01     -0.28526756E-07     -0.70973515E-06
       7     -0.23115439E-01     -0.23122819E-01     -0.31568721E-07     -0.70973515E-06
       8     -0.23117016E-01     -0.23122819E-01     -0.35235958E-07     -0.70973515E-06
       9     -0.23117667E-01     -0.23122819E-01     -0.38033605E-07     -0.70973515E-06
      10     -0.23118208E-01     -0.23122819E-01     -0.41160722E-07     -0.70973515E-06
      11     -0.23118642E-01     -0.23122819E-01     -0.43440566E-07     -0.70973515E-06
      12     -0.23119088E-01     -0.23122819E-01     -0.45710509E-07     -0.70973515E-06
      13     -0.23119508E-01     -0.23122819E-01     -0.48137525E-07     -0.70973515E-06
      14     -0.23119824E-01     -0.23122819E-01     -0.50900370E-07     -0.70973515E-06
      15     -0.23120186E-01     -0.23122819E-01     -0.53513977E-07     -0.70973515E-06
      16     -0.23120421E-01     -0.23122819E-01     -0.57087442E-07     -0.70973515E-06
      17     -0.23120647E-01     -0.23122819E-01     -0.62069782E-07     -0.70973515E-06
      18     -0.23120875E-01     -0.23122819E-01     -0.67118650E-07     -0.70973515E-06
      19     -0.23121047E-01     -0.23122819E-01     -0.73423962E-07     -0.70973515E-06
      20     -0.23121178E-01     -0.23122819E-01     -0.80731627E-07     -0.70973515E-06
      21     -0.23121301E-01     -0.23122819E-01     -0.87290686E-07     -0.70973515E-06
      22     -0.23121408E-01     -0.23122819E-01     -0.95421963E-07     -0.70973515E-06
      23     -0.23121499E-01     -0.23122819E-01     -0.10381518E-06     -0.70973515E-06
      24     -0.23121578E-01     -0.23122819E-01     -0.11280808E-06     -0.70973515E-06
      25     -0.23121641E-01     -0.23122819E-01     -0.12168559E-06     -0.70973515E-06
      26     -0.23121694E-01     -0.23122819E-01     -0.13049182E-06     -0.70973515E-06
      27     -0.23121746E-01     -0.23122819E-01     -0.14015557E-06     -0.70973515E-06
      28     -0.23121788E-01     -0.23122819E-01     -0.15146409E-06     -0.70973515E-06
      29     -0.23121832E-01     -0.23122819E-01     -0.16202233E-06     -0.70973515E-06
      30     -0.23121863E-01     -0.23122819E-01     -0.17341047E-06     -0.70973515E-06
      31     -0.23121892E-01     -0.23122819E-01     -0.18537384E-06     -0.70973515E-06
      32     -0.23121921E-01     -0.23122819E-01     -0.19606115E-06     -0.70973515E-06
      33     -0.23121949E-01     -0.23122819E-01     -0.20740623E-06     -0.70973515E-06
      34     -0.23121979E-01     -0.23122819E-01     -0.21961360E-06     -0.70973515E-06
      35     -0.23121997E-01     -0.23122819E-01     -0.23322671E-06     -0.70973515E-06
      36     -0.23122015E-01     -0.23122819E-01     -0.24654457E-06     -0.70973515E-06
      37     -0.23122043E-01     -0.23122819E-01     -0.25759246E-06     -0.70973515E-06
      38     -0.23122063E-01     -0.23122819E-01     -0.26924231E-06     -0.70973515E-06
      39     -0.23122079E-01     -0.23122819E-01     -0.28285148E-06     -0.70973515E-06
      40     -0.23122096E-01     -0.23122819E-01     -0.29286362E-06     -0.70973515E-06
 
# q=  0.25000000E+00  0.25000000E+00  0.33333333E+00  (qpt 58)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.12271367E-01     -0.22752107E-01     -0.72971364E-08     -0.55615573E-06
       2     -0.19450126E-01     -0.22752107E-01     -0.11646038E-07     -0.55615573E-06
       3     -0.21728580E-01     -0.22752107E-01     -0.15169905E-07     -0.55615573E-06
       4     -0.22355434E-01     -0.22752107E-01     -0.18309600E-07     -0.55615573E-06
       5     -0.22634919E-01     -0.22752107E-01     -0.20840509E-07     -0.55615573E-06
       6     -0.22738379E-01     -0.22752107E-01     -0.24170110E-07     -0.55615573E-06
       7     -0.22741371E-01     -0.22752107E-01     -0.26371337E-07     -0.55615573E-06
       8     -0.22743610E-01     -0.22752107E-01     -0.28546983E-07     -0.55615573E-06
       9     -0.22744432E-01     -0.22752107E-01     -0.30343064E-07     -0.55615573E-06
      10     -0.22745227E-01     -0.22752107E-01     -0.32367946E-07     -0.55615573E-06
      11     -0.22745850E-01     -0.22752107E-01     -0.34153880E-07     -0.55615573E-06
      12     -0.22746539E-01     -0.22752107E-01     -0.36215101E-07     -0.55615573E-06
      13     -0.22747197E-01     -0.22752107E-01     -0.38373113E-07     -0.55615573E-06
      14     -0.22747709E-01     -0.22752107E-01     -0.40763037E-07     -0.55615573E-06
      15     -0.22748241E-01     -0.22752107E-01     -0.43203011E-07     -0.55615573E-06
      16     -0.22748627E-01     -0.22752107E-01     -0.46232640E-07     -0.55615573E-06
      17     -0.22748939E-01     -0.22752107E-01     -0.49235974E-07     -0.55615573E-06
      18     -0.22749270E-01     -0.22752107E-01     -0.53044577E-07     -0.55615573E-06
      19     -0.22749535E-01     -0.22752107E-01     -0.57334142E-07     -0.55615573E-06
      20     -0.22749748E-01     -0.22752107E-01     -0.61539506E-07     -0.55615573E-06
      21     -0.22749942E-01     -0.22752107E-01     -0.65708017E-07     -0.55615573E-06
      22     -0.22750109E-01     -0.22752107E-01     -0.70010783E-07     -0.55615573E-06
      23     -0.22750266E-01     -0.22752107E-01     -0.74553120E-07     -0.55615573E-06
      24     -0.22750409E-01     -0.22752107E-01     -0.79381521E-07     -0.55615573E-06
      25     -0.22750513E-01     -0.22752107E-01     -0.84359424E-07     -0.55615573E-06
      26     -0.22750608E-01     -0.22752107E-01     -0.90399838E-07     -0.55615573E-06
      27     -0.22750695E-01     -0.22752107E-01     -0.96834526E-07     -0.55615573E-06
      28     -0.22750763E-01     -0.22752107E-01     -0.10390674E-06     -0.55615573E-06
      29     -0.22750841E-01     -0.22752107E-01     -0.11292465E-06     -0.55615573E-06
      30     -0.22750889E-01     -0.22752107E-01     -0.11954735E-06     -0.55615573E-06
      31     -0.22750945E-01     -0.22752107E-01     -0.12851660E-06     -0.55615573E-06
      32     -0.22750992E-01     -0.22752107E-01     -0.13716628E-06     -0.55615573E-06
      33     -0.22751035E-01     -0.22752107E-01     -0.14708429E-06     -0.55615573E-06
      34     -0.22751076E-01     -0.22752107E-01     -0.15556815E-06     -0.55615573E-06
      35     -0.22751103E-01     -0.22752107E-01     -0.16709224E-06     -0.55615573E-06
      36     -0.22751127E-01     -0.22752107E-01     -0.17729508E-06     -0.55615573E-06
      37     -0.22751158E-01     -0.22752107E-01     -0.18574311E-06     -0.55615573E-06
      38     -0.22751183E-01     -0.22752107E-01     -0.19698504E-06     -0.55615573E-06
      39     -0.22751204E-01     -0.22752107E-01     -0.20677808E-06     -0.55615573E-06
      40     -0.22751225E-01     -0.22752107E-01     -0.21518115E-06     -0.55615573E-06
 
# q=  0.25000000E+00  0.25000000E+00  0.41666667E+00  (qpt 59)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.10765190E-01     -0.21977479E-01     -0.60993009E-08     -0.52498286E-06
       2     -0.17527695E-01     -0.21977479E-01     -0.96608462E-08     -0.52498286E-06
       3     -0.20241038E-01     -0.21977479E-01     -0.11991555E-07     -0.52498286E-06
       4     -0.21261683E-01     -0.21977479E-01     -0.15237583E-07     -0.52498286E-06
       5     -0.21763988E-01     -0.21977479E-01     -0.16720977E-07     -0.52498286E-06
       6     -0.21954806E-01     -0.21977479E-01     -0.19090878E-07     -0.52498286E-06
       7     -0.21960932E-01     -0.21977479E-01     -0.21445249E-07     -0.52498286E-06
       8     -0.21964445E-01     -0.21977479E-01     -0.23613854E-07     -0.52498286E-06
       9     -0.21965701E-01     -0.21977479E-01     -0.25756380E-07     -0.52498286E-06
      10     -0.21967002E-01     -0.21977479E-01     -0.28745406E-07     -0.52498286E-06
      11     -0.21967979E-01     -0.21977479E-01     -0.31755072E-07     -0.52498286E-06
      12     -0.21969062E-01     -0.21977479E-01     -0.34999234E-07     -0.52498286E-06
      13     -0.21970121E-01     -0.21977479E-01     -0.39113569E-07     -0.52498286E-06
      14     -0.21970967E-01     -0.21977479E-01     -0.42232273E-07     -0.52498286E-06
      15     -0.21971737E-01     -0.21977479E-01     -0.45935774E-07     -0.52498286E-06
      16     -0.21972300E-01     -0.21977479E-01     -0.50049261E-07     -0.52498286E-06
      17     -0.21972797E-01     -0.21977479E-01     -0.53515974E-07     -0.52498286E-06
      18     -0.21973255E-01     -0.21977479E-01     -0.57511348E-07     -0.52498286E-06
      19     -0.21973665E-01     -0.21977479E-01     -0.61405878E-07     -0.52498286E-06
      20     -0.21974042E-01     -0.21977479E-01     -0.65062936E-07     -0.52498286E-06
      21     -0.21974333E-01     -0.21977479E-01     -0.69074531E-07     -0.52498286E-06
      22     -0.21974578E-01     -0.21977479E-01     -0.73128094E-07     -0.52498286E-06
      23     -0.21974823E-01     -0.21977479E-01     -0.77106673E-07     -0.52498286E-06
      24     -0.21975049E-01     -0.21977479E-01     -0.82047849E-07     -0.52498286E-06
      25     -0.21975226E-01     -0.21977479E-01     -0.85819352E-07     -0.52498286E-06
      26     -0.21975398E-01     -0.21977479E-01     -0.90477870E-07     -0.52498286E-06
      27     -0.21975558E-01     -0.21977479E-01     -0.96834445E-07     -0.52498286E-06
      28     -0.21975675E-01     -0.21977479E-01     -0.10161014E-06     -0.52498286E-06
      29     -0.21975802E-01     -0.21977479E-01     -0.10887134E-06     -0.52498286E-06
      30     -0.21975886E-01     -0.21977479E-01     -0.11395273E-06     -0.52498286E-06
      31     -0.21975980E-01     -0.21977479E-01     -0.12036071E-06     -0.52498286E-06
      32     -0.21976047E-01     -0.21977479E-01     -0.12718605E-06     -0.52498286E-06
      33     -0.21976122E-01     -0.21977479E-01     -0.13509779E-06     -0.52498286E-06
      34     -0.21976175E-01     -0.21977479E-01     -0.14263158E-06     -0.52498286E-06
      35     -0.21976228E-01     -0.21977479E-01     -0.14784136E-06     -0.52498286E-06
      36     -0.21976263E-01     -0.21977479E-01     -0.15520879E-06     -0.52498286E-06
      37     -0.21976301E-01     -0.21977479E-01     -0.16600472E-06     -0.52498286E-06
      38     -0.21976332E-01     -0.21977479E-01     -0.17610445E-06     -0.52498286E-06
      39     -0.21976360E-01     -0.21977479E-01     -0.18322387E-06     -0.52498286E-06
      40     -0.21976385E-01     -0.21977479E-01     -0.19218619E-06     -0.52498286E-06
 
# q=  0.25000000E+00  0.25000000E+00  0.50000000E+00  (qpt 60)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.99217719E-02     -0.21443970E-01     -0.69473272E-08     -0.88164110E-06
       2     -0.16032320E-01     -0.21443970E-01     -0.12580104E-07     -0.88164110E-06
       3     -0.18814695E-01     -0.21443970E-01     -0.16709133E-07     -0.88164110E-06
       4     -0.20196933E-01     -0.21443970E-01     -0.19902191E-07     -0.88164110E-06
       5     -0.20959802E-01     -0.21443970E-01     -0.21879609E-07     -0.88164110E-06
       6     -0.21359292E-01     -0.21443970E-01     -0.24169386E-07     -0.88164110E-06
       7     -0.21415270E-01     -0.21443970E-01     -0.26596426E-07     -0.88164110E-06
       8     -0.21423329E-01     -0.21443970E-01     -0.29202714E-07     -0.88164110E-06
       9     -0.21425251E-01     -0.21443970E-01     -0.32492023E-07     -0.88164110E-06
      10     -0.21427943E-01     -0.21443970E-01     -0.34972711E-07     -0.88164110E-06
      11     -0.21429619E-01     -0.21443970E-01     -0.37380692E-07     -0.88164110E-06
      12     -0.21431224E-01     -0.21443970E-01     -0.39280593E-07     -0.88164110E-06
      13     -0.21432973E-01     -0.21443970E-01     -0.41134685E-07     -0.88164110E-06
      14     -0.21434258E-01     -0.21443970E-01     -0.42819239E-07     -0.88164110E-06
      15     -0.21435432E-01     -0.21443970E-01     -0.44170185E-07     -0.88164110E-06
      16     -0.21436224E-01     -0.21443970E-01     -0.45832339E-07     -0.88164110E-06
      17     -0.21436998E-01     -0.21443970E-01     -0.47179892E-07     -0.88164110E-06
      18     -0.21437655E-01     -0.21443970E-01     -0.48140393E-07     -0.88164110E-06
      19     -0.21438266E-01     -0.21443970E-01     -0.49061594E-07     -0.88164110E-06
      20     -0.21438848E-01     -0.21443970E-01     -0.50181649E-07     -0.88164110E-06
      21     -0.21439268E-01     -0.21443970E-01     -0.51245566E-07     -0.88164110E-06
      22     -0.21439656E-01     -0.21443970E-01     -0.52939967E-07     -0.88164110E-06
      23     -0.21440042E-01     -0.21443970E-01     -0.55201381E-07     -0.88164110E-06
      24     -0.21440377E-01     -0.21443970E-01     -0.57684944E-07     -0.88164110E-06
      25     -0.21440679E-01     -0.21443970E-01     -0.62090974E-07     -0.88164110E-06
      26     -0.21440970E-01     -0.21443970E-01     -0.67076687E-07     -0.88164110E-06
      27     -0.21441209E-01     -0.21443970E-01     -0.71958265E-07     -0.88164110E-06
      28     -0.21441388E-01     -0.21443970E-01     -0.77942153E-07     -0.88164110E-06
      29     -0.21441574E-01     -0.21443970E-01     -0.85943028E-07     -0.88164110E-06
      30     -0.21441716E-01     -0.21443970E-01     -0.95450529E-07     -0.88164110E-06
