# q=  0.00000000E+00  0.00000000E+00  0.31250000E-01  (qpt 1)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       5     -0.42833924E-02     -0.84167056E-02     -0.57375207E-03     -0.27727683E-02
       6     -0.46090281E-02     -0.84167056E-02     -0.64299361E-03     -0.27727683E-02
       7     -0.50000114E-02     -0.84167056E-02     -0.71413866E-03     -0.27727683E-02
       8     -0.52435403E-02     -0.84167056E-02     -0.77272686E-03     -0.27727683E-02
       9     -0.55130953E-02     -0.84167056E-02     -0.83781170E-03     -0.27727683E-02
      10     -0.57126274E-02     -0.84167056E-02     -0.90432892E-03     -0.27727683E-02
      11     -0.57358658E-02     -0.84167056E-02     -0.95384891E-03     -0.27727683E-02
      12     -0.57716128E-02     -0.84167056E-02     -0.10008852E-02     -0.27727683E-02
      13     -0.58068499E-02     -0.84167056E-02     -0.10413275E-02     -0.27727683E-02
      14     -0.58414315E-02     -0.84167056E-02     -0.10900069E-02     -0.27727683E-02
      15     -0.58676481E-02     -0.84167056E-02     -0.11239726E-02     -0.27727683E-02
      16     -0.59099579E-02     -0.84167056E-02     -0.11812479E-02     -0.27727683E-02
      17     -0.59387237E-02     -0.84167056E-02     -0.12305353E-02     -0.27727683E-02
      18     -0.59786126E-02     -0.84167056E-02     -0.12888768E-02     -0.27727683E-02
      19     -0.60173951E-02     -0.84167056E-02     -0.13272749E-02     -0.27727683E-02
      20     -0.60475401E-02     -0.84167056E-02     -0.13749577E-02     -0.27727683E-02
      21     -0.60802468E-02     -0.84167056E-02     -0.13994388E-02     -0.27727683E-02
      22     -0.61181606E-02     -0.84167056E-02     -0.14420384E-02     -0.27727683E-02
      23     -0.61438620E-02     -0.84167056E-02     -0.14704466E-02     -0.27727683E-02
      24     -0.61665169E-02     -0.84167056E-02     -0.14953607E-02     -0.27727683E-02
      25     -0.61855296E-02     -0.84167056E-02     -0.15179910E-02     -0.27727683E-02
      26     -0.61984761E-02     -0.84167056E-02     -0.15331817E-02     -0.27727683E-02
      27     -0.62256551E-02     -0.84167056E-02     -0.15549064E-02     -0.27727683E-02
      28     -0.62725333E-02     -0.84167056E-02     -0.15905373E-02     -0.27727683E-02
      29     -0.62959345E-02     -0.84167056E-02     -0.16126932E-02     -0.27727683E-02
      30     -0.63702798E-02     -0.84167056E-02     -0.16447281E-02     -0.27727683E-02
      31     -0.64283927E-02     -0.84167056E-02     -0.16670173E-02     -0.27727683E-02
      32     -0.64832754E-02     -0.84167056E-02     -0.16872166E-02     -0.27727683E-02
      33     -0.65630452E-02     -0.84167056E-02     -0.17251276E-02     -0.27727683E-02
      34     -0.66295161E-02     -0.84167056E-02     -0.17609314E-02     -0.27727683E-02
      35     -0.66737030E-02     -0.84167056E-02     -0.17853909E-02     -0.27727683E-02
      36     -0.67103584E-02     -0.84167056E-02     -0.18056748E-02     -0.27727683E-02
      37     -0.67422739E-02     -0.84167056E-02     -0.18295420E-02     -0.27727683E-02
      38     -0.67782846E-02     -0.84167056E-02     -0.18536371E-02     -0.27727683E-02
      39     -0.68340567E-02     -0.84167056E-02     -0.18782495E-02     -0.27727683E-02
      40     -0.68809931E-02     -0.84167056E-02     -0.19023842E-02     -0.27727683E-02
 
# q=  0.00000000E+00  0.00000000E+00  0.78125000E+00  (qpt 25)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.20675402E-02     -0.75924694E-02     -0.14575823E-03     -0.27869247E-02
       2     -0.26448549E-02     -0.75924694E-02     -0.27629031E-03     -0.27869247E-02
       3     -0.33731372E-02     -0.75924694E-02     -0.40543483E-03     -0.27869247E-02
       4     -0.37368749E-02     -0.75924694E-02     -0.48216756E-03     -0.27869247E-02
       5     -0.42388192E-02     -0.75924694E-02     -0.57546534E-03     -0.27869247E-02
       6     -0.45230883E-02     -0.75924694E-02     -0.64589293E-03     -0.27869247E-02
       7     -0.48896166E-02     -0.75924694E-02     -0.71536568E-03     -0.27869247E-02
       8     -0.50772081E-02     -0.75924694E-02     -0.77457941E-03     -0.27869247E-02
       9     -0.53022637E-02     -0.75924694E-02     -0.83961724E-03     -0.27869247E-02
      10     -0.53838396E-02     -0.75924694E-02     -0.90710509E-03     -0.27869247E-02
      11     -0.54022996E-02     -0.75924694E-02     -0.95626553E-03     -0.27869247E-02
      12     -0.54319488E-02     -0.75924694E-02     -0.10027884E-02     -0.27869247E-02
      13     -0.54605083E-02     -0.75924694E-02     -0.10437002E-02     -0.27869247E-02
      14     -0.54879435E-02     -0.75924694E-02     -0.10926967E-02     -0.27869247E-02
      15     -0.55093885E-02     -0.75924694E-02     -0.11266224E-02     -0.27869247E-02
      16     -0.55447743E-02     -0.75924694E-02     -0.11841437E-02     -0.27869247E-02
      17     -0.55682784E-02     -0.75924694E-02     -0.12337827E-02     -0.27869247E-02
      18     -0.56017701E-02     -0.75924694E-02     -0.12929489E-02     -0.27869247E-02
      19     -0.56340632E-02     -0.75924694E-02     -0.13313278E-02     -0.27869247E-02
      20     -0.56601744E-02     -0.75924694E-02     -0.13786757E-02     -0.27869247E-02
      21     -0.56849745E-02     -0.75924694E-02     -0.14033339E-02     -0.27869247E-02
      22     -0.57141264E-02     -0.75924694E-02     -0.14461179E-02     -0.27869247E-02
      23     -0.57356262E-02     -0.75924694E-02     -0.14744206E-02     -0.27869247E-02
      24     -0.57538426E-02     -0.75924694E-02     -0.14993825E-02     -0.27869247E-02
      25     -0.57686233E-02     -0.75924694E-02     -0.15221555E-02     -0.27869247E-02
      26     -0.57792065E-02     -0.75924694E-02     -0.15373501E-02     -0.27869247E-02
      27     -0.58007679E-02     -0.75924694E-02     -0.15590328E-02     -0.27869247E-02
      28     -0.58375743E-02     -0.75924694E-02     -0.15946974E-02     -0.27869247E-02
      29     -0.58560701E-02     -0.75924694E-02     -0.16168854E-02     -0.27869247E-02
      30     -0.59191067E-02     -0.75924694E-02     -0.16493159E-02     -0.27869247E-02
      31     -0.59680061E-02     -0.75924694E-02     -0.16713439E-02     -0.27869247E-02
      32     -0.60145265E-02     -0.75924694E-02     -0.16913194E-02     -0.27869247E-02
      33     -0.60812261E-02     -0.75924694E-02     -0.17300776E-02     -0.27869247E-02
      34     -0.61373238E-02     -0.75924694E-02     -0.17658993E-02     -0.27869247E-02
      35     -0.61745946E-02     -0.75924694E-02     -0.17902621E-02     -0.27869247E-02
      36     -0.62044357E-02     -0.75924694E-02     -0.18104620E-02     -0.27869247E-02
      37     -0.62299385E-02     -0.75924694E-02     -0.18345699E-02     -0.27869247E-02
      38     -0.62583222E-02     -0.75924694E-02     -0.18586381E-02     -0.27869247E-02
      39     -0.63044834E-02     -0.75924694E-02     -0.18836300E-02     -0.27869247E-02
      40     -0.63432391E-02     -0.75924694E-02     -0.19081083E-02     -0.27869247E-02
 
# q=  0.00000000E+00  0.00000000E+00  0.81250000E+00  (qpt 26)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.21408341E-02     -0.67009098E-02     -0.13534325E-03     -0.28306976E-02
       2     -0.26712259E-02     -0.67009098E-02     -0.24138117E-03     -0.28306976E-02
       3     -0.33729666E-02     -0.67009098E-02     -0.36163282E-03     -0.28306976E-02
       4     -0.36968838E-02     -0.67009098E-02     -0.42033358E-03     -0.28306976E-02
       5     -0.41732217E-02     -0.67009098E-02     -0.50005418E-03     -0.28306976E-02
       6     -0.44079285E-02     -0.67009098E-02     -0.55684590E-03     -0.28306976E-02
       7     -0.47490390E-02     -0.67009098E-02     -0.62213167E-03     -0.28306976E-02
       8     -0.48793584E-02     -0.67009098E-02     -0.67576266E-03     -0.28306976E-02
       9     -0.49799996E-02     -0.67009098E-02     -0.73385444E-03     -0.28306976E-02
      10     -0.49869706E-02     -0.67009098E-02     -0.78755121E-03     -0.28306976E-02
      11     -0.50014385E-02     -0.67009098E-02     -0.83747992E-03     -0.28306976E-02
      12     -0.50251509E-02     -0.67009098E-02     -0.87857654E-03     -0.28306976E-02
      13     -0.50473830E-02     -0.67009098E-02     -0.91649539E-03     -0.28306976E-02
      14     -0.50684253E-02     -0.67009098E-02     -0.96205709E-03     -0.28306976E-02
      15     -0.50851614E-02     -0.67009098E-02     -0.99321361E-03     -0.28306976E-02
      16     -0.51134415E-02     -0.67009098E-02     -0.10450178E-02     -0.28306976E-02
      17     -0.51316427E-02     -0.67009098E-02     -0.10931117E-02     -0.28306976E-02
      18     -0.51584813E-02     -0.67009098E-02     -0.11448549E-02     -0.28306976E-02
      19     -0.51837753E-02     -0.67009098E-02     -0.11851609E-02     -0.28306976E-02
      20     -0.52041789E-02     -0.67009098E-02     -0.12311165E-02     -0.28306976E-02
      21     -0.52229339E-02     -0.67009098E-02     -0.12529810E-02     -0.28306976E-02
      22     -0.52452526E-02     -0.67009098E-02     -0.12934693E-02     -0.28306976E-02
      23     -0.52624080E-02     -0.67009098E-02     -0.13215434E-02     -0.28306976E-02
      24     -0.52765057E-02     -0.67009098E-02     -0.13436894E-02     -0.28306976E-02
      25     -0.52874255E-02     -0.67009098E-02     -0.13635433E-02     -0.28306976E-02
      26     -0.52957438E-02     -0.67009098E-02     -0.13773342E-02     -0.28306976E-02
      27     -0.53119988E-02     -0.67009098E-02     -0.13961144E-02     -0.28306976E-02
      28     -0.53396185E-02     -0.67009098E-02     -0.14297516E-02     -0.28306976E-02
      29     -0.53537277E-02     -0.67009098E-02     -0.14506230E-02     -0.28306976E-02
      30     -0.54043795E-02     -0.67009098E-02     -0.14882160E-02     -0.28306976E-02
      31     -0.54435818E-02     -0.67009098E-02     -0.15212545E-02     -0.28306976E-02
      32     -0.54815199E-02     -0.67009098E-02     -0.15488682E-02     -0.28306976E-02
      33     -0.55349943E-02     -0.67009098E-02     -0.15922546E-02     -0.28306976E-02
      34     -0.55806438E-02     -0.67009098E-02     -0.16355287E-02     -0.28306976E-02
      35     -0.56110174E-02     -0.67009098E-02     -0.16658341E-02     -0.28306976E-02
      36     -0.56340214E-02     -0.67009098E-02     -0.16908125E-02     -0.28306976E-02
      37     -0.56532673E-02     -0.67009098E-02     -0.17165907E-02     -0.28306976E-02
      38     -0.56741424E-02     -0.67009098E-02     -0.17417391E-02     -0.28306976E-02
      39     -0.57103307E-02     -0.67009098E-02     -0.17733525E-02     -0.28306976E-02
      40     -0.57407102E-02     -0.67009098E-02     -0.18048010E-02     -0.28306976E-02
 
# q=  0.00000000E+00  0.00000000E+00  0.84375000E+00  (qpt 27)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.22417449E-02     -0.57748314E-02     -0.12664944E-03     -0.28138116E-02
       2     -0.27084275E-02     -0.57748314E-02     -0.25037677E-03     -0.28138116E-02
       3     -0.33753029E-02     -0.57748314E-02     -0.35890994E-03     -0.28138116E-02
       4     -0.36464481E-02     -0.57748314E-02     -0.42604075E-03     -0.28138116E-02
       5     -0.40931044E-02     -0.57748314E-02     -0.50165826E-03     -0.28138116E-02
       6     -0.42694377E-02     -0.57748314E-02     -0.56080209E-03     -0.28138116E-02
       7     -0.43862970E-02     -0.57748314E-02     -0.62309023E-03     -0.28138116E-02
       8     -0.44642130E-02     -0.57748314E-02     -0.67899180E-03     -0.28138116E-02
       9     -0.45198948E-02     -0.57748314E-02     -0.72954828E-03     -0.28138116E-02
      10     -0.45247995E-02     -0.57748314E-02     -0.78198847E-03     -0.28138116E-02
      11     -0.45356500E-02     -0.57748314E-02     -0.82437517E-03     -0.28138116E-02
      12     -0.45534689E-02     -0.57748314E-02     -0.87128959E-03     -0.28138116E-02
      13     -0.45696994E-02     -0.57748314E-02     -0.90829970E-03     -0.28138116E-02
      14     -0.45850146E-02     -0.57748314E-02     -0.95260016E-03     -0.28138116E-02
      15     -0.45970676E-02     -0.57748314E-02     -0.98298604E-03     -0.28138116E-02
      16     -0.46178823E-02     -0.57748314E-02     -0.10359164E-02     -0.28138116E-02
      17     -0.46309427E-02     -0.57748314E-02     -0.10807086E-02     -0.28138116E-02
      18     -0.46511169E-02     -0.57748314E-02     -0.11318830E-02     -0.28138116E-02
      19     -0.46695507E-02     -0.57748314E-02     -0.11707972E-02     -0.28138116E-02
      20     -0.46843564E-02     -0.57748314E-02     -0.12130520E-02     -0.28138116E-02
      21     -0.46983177E-02     -0.57748314E-02     -0.12364450E-02     -0.28138116E-02
      22     -0.47136822E-02     -0.57748314E-02     -0.12739945E-02     -0.28138116E-02
      23     -0.47272991E-02     -0.57748314E-02     -0.13034950E-02     -0.28138116E-02
      24     -0.47373882E-02     -0.57748314E-02     -0.13240836E-02     -0.28138116E-02
      25     -0.47453884E-02     -0.57748314E-02     -0.13430844E-02     -0.28138116E-02
      26     -0.47519108E-02     -0.57748314E-02     -0.13557895E-02     -0.28138116E-02
      27     -0.47639491E-02     -0.57748314E-02     -0.13751109E-02     -0.28138116E-02
      28     -0.47834892E-02     -0.57748314E-02     -0.14078506E-02     -0.28138116E-02
      29     -0.47937436E-02     -0.57748314E-02     -0.14282984E-02     -0.28138116E-02
      30     -0.48319795E-02     -0.57748314E-02     -0.14653859E-02     -0.28138116E-02
      31     -0.48613782E-02     -0.57748314E-02     -0.14951391E-02     -0.28138116E-02
      32     -0.48905122E-02     -0.57748314E-02     -0.15237281E-02     -0.28138116E-02
      33     -0.49304528E-02     -0.57748314E-02     -0.15707202E-02     -0.28138116E-02
      34     -0.49651933E-02     -0.57748314E-02     -0.16132847E-02     -0.28138116E-02
      35     -0.49885091E-02     -0.57748314E-02     -0.16432153E-02     -0.28138116E-02
      36     -0.50044431E-02     -0.57748314E-02     -0.16680825E-02     -0.28138116E-02
      37     -0.50179637E-02     -0.57748314E-02     -0.16938696E-02     -0.28138116E-02
      38     -0.50327217E-02     -0.57748314E-02     -0.17181067E-02     -0.28138116E-02
      39     -0.50592280E-02     -0.57748314E-02     -0.17501091E-02     -0.28138116E-02
      40     -0.50814819E-02     -0.57748314E-02     -0.17826554E-02     -0.28138116E-02
 
# q=  0.00000000E+00  0.00000000E+00  0.87500000E+00  (qpt 28)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.23906035E-02     -0.48419023E-02     -0.11635934E-03     -0.29909023E-02
       2     -0.27730357E-02     -0.48419023E-02     -0.22499132E-03     -0.29909023E-02
       3     -0.33997445E-02     -0.48419023E-02     -0.33243163E-03     -0.29909023E-02
       4     -0.36049883E-02     -0.48419023E-02     -0.40939501E-03     -0.29909023E-02
       5     -0.37633176E-02     -0.48419023E-02     -0.48606994E-03     -0.29909023E-02
       6     -0.38757278E-02     -0.48419023E-02     -0.54616067E-03     -0.29909023E-02
       7     -0.39442689E-02     -0.48419023E-02     -0.61067005E-03     -0.29909023E-02
       8     -0.39826604E-02     -0.48419023E-02     -0.66677221E-03     -0.29909023E-02
       9     -0.40083776E-02     -0.48419023E-02     -0.71742195E-03     -0.29909023E-02
      10     -0.40115764E-02     -0.48419023E-02     -0.76926980E-03     -0.29909023E-02
      11     -0.40190734E-02     -0.48419023E-02     -0.80527006E-03     -0.29909023E-02
      12     -0.40312188E-02     -0.48419023E-02     -0.84664322E-03     -0.29909023E-02
      13     -0.40419838E-02     -0.48419023E-02     -0.88071372E-03     -0.29909023E-02
      14     -0.40522845E-02     -0.48419023E-02     -0.92350885E-03     -0.29909023E-02
      15     -0.40602403E-02     -0.48419023E-02     -0.95303210E-03     -0.29909023E-02
      16     -0.40741928E-02     -0.48419023E-02     -0.10003148E-02     -0.29909023E-02
      17     -0.40826666E-02     -0.48419023E-02     -0.10386443E-02     -0.29909023E-02
      18     -0.40964946E-02     -0.48419023E-02     -0.10845323E-02     -0.29909023E-02
      19     -0.41087108E-02     -0.48419023E-02     -0.11184288E-02     -0.29909023E-02
      20     -0.41184545E-02     -0.48419023E-02     -0.11535938E-02     -0.29909023E-02
      21     -0.41270523E-02     -0.48419023E-02     -0.11761830E-02     -0.29909023E-02
      22     -0.41372512E-02     -0.48419023E-02     -0.12064493E-02     -0.29909023E-02
      23     -0.41470340E-02     -0.48419023E-02     -0.12318127E-02     -0.29909023E-02
      24     -0.41537177E-02     -0.48419023E-02     -0.12514138E-02     -0.29909023E-02
      25     -0.41592306E-02     -0.48419023E-02     -0.12683810E-02     -0.29909023E-02
      26     -0.41651551E-02     -0.48419023E-02     -0.12802557E-02     -0.29909023E-02
      27     -0.41728950E-02     -0.48419023E-02     -0.13012010E-02     -0.29909023E-02
      28     -0.41855751E-02     -0.48419023E-02     -0.13362807E-02     -0.29909023E-02
      29     -0.41926003E-02     -0.48419023E-02     -0.13574867E-02     -0.29909023E-02
      30     -0.42189647E-02     -0.48419023E-02     -0.14026549E-02     -0.29909023E-02
      31     -0.42391063E-02     -0.48419023E-02     -0.14435134E-02     -0.29909023E-02
      32     -0.42590465E-02     -0.48419023E-02     -0.14826120E-02     -0.29909023E-02
      33     -0.42861882E-02     -0.48419023E-02     -0.15394119E-02     -0.29909023E-02
      34     -0.43103482E-02     -0.48419023E-02     -0.15940918E-02     -0.29909023E-02
      35     -0.43266439E-02     -0.48419023E-02     -0.16305895E-02     -0.29909023E-02
      36     -0.43370803E-02     -0.48419023E-02     -0.16606784E-02     -0.29909023E-02
      37     -0.43455237E-02     -0.48419023E-02     -0.16895721E-02     -0.29909023E-02
      38     -0.43550425E-02     -0.48419023E-02     -0.17171734E-02     -0.29909023E-02
      39     -0.43726776E-02     -0.48419023E-02     -0.17572188E-02     -0.29909023E-02
      40     -0.43875625E-02     -0.48419023E-02     -0.17937008E-02     -0.29909023E-02
 
# q=  0.00000000E+00  0.00000000E+00  0.90625000E+00  (qpt 29)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.26393748E-02     -0.39639119E-02     -0.11740669E-03     -0.27811086E-02
       2     -0.29151484E-02     -0.39639119E-02     -0.23486160E-03     -0.27811086E-02
       3     -0.31505022E-02     -0.39639119E-02     -0.34487887E-03     -0.27811086E-02
       4     -0.32801062E-02     -0.39639119E-02     -0.42024124E-03     -0.27811086E-02
       5     -0.33674754E-02     -0.39639119E-02     -0.49531713E-03     -0.27811086E-02
       6     -0.34227617E-02     -0.39639119E-02     -0.55438487E-03     -0.27811086E-02
       7     -0.34544987E-02     -0.39639119E-02     -0.61337259E-03     -0.27811086E-02
       8     -0.34698781E-02     -0.39639119E-02     -0.66410541E-03     -0.27811086E-02
       9     -0.34802494E-02     -0.39639119E-02     -0.71075402E-03     -0.27811086E-02
      10     -0.34820792E-02     -0.39639119E-02     -0.76120932E-03     -0.27811086E-02
      11     -0.34865780E-02     -0.39639119E-02     -0.79933573E-03     -0.27811086E-02
      12     -0.34937025E-02     -0.39639119E-02     -0.84957229E-03     -0.27811086E-02
      13     -0.34998894E-02     -0.39639119E-02     -0.88644707E-03     -0.27811086E-02
      14     -0.35059876E-02     -0.39639119E-02     -0.92881063E-03     -0.27811086E-02
      15     -0.35105955E-02     -0.39639119E-02     -0.95891674E-03     -0.27811086E-02
      16     -0.35187711E-02     -0.39639119E-02     -0.10112137E-02     -0.27811086E-02
      17     -0.35235442E-02     -0.39639119E-02     -0.10529909E-02     -0.27811086E-02
      18     -0.35317506E-02     -0.39639119E-02     -0.11029749E-02     -0.27811086E-02
      19     -0.35387644E-02     -0.39639119E-02     -0.11402378E-02     -0.27811086E-02
      20     -0.35443074E-02     -0.39639119E-02     -0.11802174E-02     -0.27811086E-02
      21     -0.35489155E-02     -0.39639119E-02     -0.12032327E-02     -0.27811086E-02
      22     -0.35549107E-02     -0.39639119E-02     -0.12373649E-02     -0.27811086E-02
      23     -0.35610441E-02     -0.39639119E-02     -0.12660215E-02     -0.27811086E-02
      24     -0.35649283E-02     -0.39639119E-02     -0.12860949E-02     -0.27811086E-02
      25     -0.35683190E-02     -0.39639119E-02     -0.13042850E-02     -0.27811086E-02
      26     -0.35727069E-02     -0.39639119E-02     -0.13167644E-02     -0.27811086E-02
      27     -0.35770658E-02     -0.39639119E-02     -0.13364907E-02     -0.27811086E-02
      28     -0.35842659E-02     -0.39639119E-02     -0.13682785E-02     -0.27811086E-02
      29     -0.35884125E-02     -0.39639119E-02     -0.13879147E-02     -0.27811086E-02
      30     -0.36041923E-02     -0.39639119E-02     -0.14241142E-02     -0.27811086E-02
      31     -0.36161719E-02     -0.39639119E-02     -0.14539283E-02     -0.27811086E-02
      32     -0.36278117E-02     -0.39639119E-02     -0.14829722E-02     -0.27811086E-02
      33     -0.36438246E-02     -0.39639119E-02     -0.15300241E-02     -0.27811086E-02
      34     -0.36583428E-02     -0.39639119E-02     -0.15723448E-02     -0.27811086E-02
      35     -0.36681928E-02     -0.39639119E-02     -0.16029790E-02     -0.27811086E-02
      36     -0.36741329E-02     -0.39639119E-02     -0.16283545E-02     -0.27811086E-02
      37     -0.36788425E-02     -0.39639119E-02     -0.16542711E-02     -0.27811086E-02
      38     -0.36842336E-02     -0.39639119E-02     -0.16774426E-02     -0.27811086E-02
      39     -0.36943347E-02     -0.39639119E-02     -0.17119644E-02     -0.27811086E-02
      40     -0.37031108E-02     -0.39639119E-02     -0.17436299E-02     -0.27811086E-02
 
# q=  0.00000000E+00  0.00000000E+00  0.93750000E+00  (qpt 30)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.25920410E-02     -0.32184248E-02     -0.13131119E-03     -0.29419680E-02
       2     -0.27456516E-02     -0.32184248E-02     -0.23856520E-03     -0.29419680E-02
       3     -0.28664184E-02     -0.32184248E-02     -0.35124729E-03     -0.29419680E-02
       4     -0.29251600E-02     -0.32184248E-02     -0.41206914E-03     -0.29419680E-02
       5     -0.29600065E-02     -0.32184248E-02     -0.48750778E-03     -0.29419680E-02
       6     -0.29791409E-02     -0.32184248E-02     -0.54114028E-03     -0.29419680E-02
       7     -0.29901857E-02     -0.32184248E-02     -0.60700178E-03     -0.29419680E-02
       8     -0.29951316E-02     -0.32184248E-02     -0.66110175E-03     -0.29419680E-02
       9     -0.29987049E-02     -0.32184248E-02     -0.71602304E-03     -0.29419680E-02
      10     -0.29995277E-02     -0.32184248E-02     -0.76672757E-03     -0.29419680E-02
      11     -0.30016169E-02     -0.32184248E-02     -0.81102779E-03     -0.29419680E-02
      12     -0.30048558E-02     -0.32184248E-02     -0.85311765E-03     -0.29419680E-02
      13     -0.30076436E-02     -0.32184248E-02     -0.88943144E-03     -0.29419680E-02
      14     -0.30104866E-02     -0.32184248E-02     -0.93405531E-03     -0.29419680E-02
      15     -0.30125928E-02     -0.32184248E-02     -0.96374355E-03     -0.29419680E-02
      16     -0.30163545E-02     -0.32184248E-02     -0.10150523E-02     -0.29419680E-02
      17     -0.30184671E-02     -0.32184248E-02     -0.10612272E-02     -0.29419680E-02
      18     -0.30222468E-02     -0.32184248E-02     -0.11126269E-02     -0.29419680E-02
      19     -0.30253853E-02     -0.32184248E-02     -0.11525555E-02     -0.29419680E-02
      20     -0.30278431E-02     -0.32184248E-02     -0.11962363E-02     -0.29419680E-02
      21     -0.30297524E-02     -0.32184248E-02     -0.12186793E-02     -0.29419680E-02
      22     -0.30325284E-02     -0.32184248E-02     -0.12584878E-02     -0.29419680E-02
      23     -0.30355098E-02     -0.32184248E-02     -0.12874650E-02     -0.29419680E-02
      24     -0.30372644E-02     -0.32184248E-02     -0.13088292E-02     -0.29419680E-02
      25     -0.30389232E-02     -0.32184248E-02     -0.13280592E-02     -0.29419680E-02
      26     -0.30413189E-02     -0.32184248E-02     -0.13415761E-02     -0.29419680E-02
      27     -0.30432553E-02     -0.32184248E-02     -0.13616433E-02     -0.29419680E-02
      28     -0.30464779E-02     -0.32184248E-02     -0.13969981E-02     -0.29419680E-02
      29     -0.30484037E-02     -0.32184248E-02     -0.14184296E-02     -0.29419680E-02
      30     -0.30557499E-02     -0.32184248E-02     -0.14606901E-02     -0.29419680E-02
      31     -0.30613013E-02     -0.32184248E-02     -0.14978905E-02     -0.29419680E-02
      32     -0.30665604E-02     -0.32184248E-02     -0.15308346E-02     -0.29419680E-02
      33     -0.30739374E-02     -0.32184248E-02     -0.15807995E-02     -0.29419680E-02
      34     -0.30806606E-02     -0.32184248E-02     -0.16281650E-02     -0.29419680E-02
      35     -0.30852854E-02     -0.32184248E-02     -0.16610267E-02     -0.29419680E-02
      36     -0.30879345E-02     -0.32184248E-02     -0.16892308E-02     -0.29419680E-02
      37     -0.30900792E-02     -0.32184248E-02     -0.17166311E-02     -0.29419680E-02
      38     -0.30924983E-02     -0.32184248E-02     -0.17445610E-02     -0.29419680E-02
      39     -0.30969872E-02     -0.32184248E-02     -0.17794110E-02     -0.29419680E-02
      40     -0.31009835E-02     -0.32184248E-02     -0.18145045E-02     -0.29419680E-02
 
# q=  0.00000000E+00  0.00000000E+00  0.96875000E+00  (qpt 31)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.25444601E-02     -0.27074560E-02     -0.12558609E-03     -0.29679010E-02
       2     -0.25895926E-02     -0.27074560E-02     -0.23995748E-03     -0.29679010E-02
       3     -0.26225082E-02     -0.27074560E-02     -0.34495171E-03     -0.29679010E-02
       4     -0.26362726E-02     -0.27074560E-02     -0.41154718E-03     -0.29679010E-02
       5     -0.26439259E-02     -0.27074560E-02     -0.49001711E-03     -0.29679010E-02
       6     -0.26476697E-02     -0.27074560E-02     -0.54680673E-03     -0.29679010E-02
       7     -0.26499330E-02     -0.27074560E-02     -0.61329017E-03     -0.29679010E-02
       8     -0.26509252E-02     -0.27074560E-02     -0.66764214E-03     -0.29679010E-02
       9     -0.26516944E-02     -0.27074560E-02     -0.72026532E-03     -0.29679010E-02
      10     -0.26519015E-02     -0.27074560E-02     -0.77071810E-03     -0.29679010E-02
      11     -0.26524354E-02     -0.27074560E-02     -0.81003916E-03     -0.29679010E-02
      12     -0.26532524E-02     -0.27074560E-02     -0.85115604E-03     -0.29679010E-02
      13     -0.26539563E-02     -0.27074560E-02     -0.88595534E-03     -0.29679010E-02
      14     -0.26546925E-02     -0.27074560E-02     -0.93050686E-03     -0.29679010E-02
      15     -0.26552307E-02     -0.27074560E-02     -0.96069924E-03     -0.29679010E-02
      16     -0.26561938E-02     -0.27074560E-02     -0.10092842E-02     -0.29679010E-02
      17     -0.26567194E-02     -0.27074560E-02     -0.10528213E-02     -0.29679010E-02
      18     -0.26576826E-02     -0.27074560E-02     -0.11004469E-02     -0.29679010E-02
      19     -0.26584668E-02     -0.27074560E-02     -0.11382091E-02     -0.29679010E-02
      20     -0.26590768E-02     -0.27074560E-02     -0.11777853E-02     -0.29679010E-02
      21     -0.26595077E-02     -0.27074560E-02     -0.11996933E-02     -0.29679010E-02
      22     -0.26602218E-02     -0.27074560E-02     -0.12369638E-02     -0.29679010E-02
      23     -0.26610146E-02     -0.27074560E-02     -0.12648656E-02     -0.29679010E-02
      24     -0.26614425E-02     -0.27074560E-02     -0.12850078E-02     -0.29679010E-02
      25     -0.26620143E-02     -0.27074560E-02     -0.13028680E-02     -0.29679010E-02
      26     -0.26625944E-02     -0.27074560E-02     -0.13156425E-02     -0.29679010E-02
      27     -0.26630782E-02     -0.27074560E-02     -0.13367001E-02     -0.29679010E-02
      28     -0.26638879E-02     -0.27074560E-02     -0.13716592E-02     -0.29679010E-02
      29     -0.26643847E-02     -0.27074560E-02     -0.13929880E-02     -0.29679010E-02
      30     -0.26662747E-02     -0.27074560E-02     -0.14380799E-02     -0.29679010E-02
      31     -0.26676992E-02     -0.27074560E-02     -0.14766060E-02     -0.29679010E-02
      32     -0.26690539E-02     -0.27074560E-02     -0.15123348E-02     -0.29679010E-02
      33     -0.26709153E-02     -0.27074560E-02     -0.15665562E-02     -0.29679010E-02
      34     -0.26726480E-02     -0.27074560E-02     -0.16168777E-02     -0.29679010E-02
